cod,nome,uf
171865,RIO DA CONCEIÇÃO,TO
421440,RIO DAS ANTAS,SC
330450,RIO DAS FLORES,RJ
330452,RIO DAS OSTRAS,RJ
354400,RIO DAS PEDRAS,SP
292670,RIO DE CONTAS,BA
330455,RIO DE JANEIRO,RJ
292680,RIO DO ANTÔNIO,BA
421450,RIO DO CAMPO,SC
240895,RIO DO FOGO,RN
421460,RIO DO OESTE,SC
292690,RIO DO PIRES,BA
315510,RIO DO PRADO,MG
421480,RIO DO SUL,SC
315500,RIO DOCE,MG
171870,RIO DOS BOIS,TO
421470,RIO DOS CEDROS,SC
431555,RIO DOS ÍNDIOS,RS
315520,RIO ESPERA,MG
261190,RIO FORMOSO,PE
421490,RIO FORTUNA,SC
431560,RIO GRANDE,RS
354410,RIO GRANDE DA SERRA,SP
220900,RIO GRANDE DO PIAUÍ,PI
270770,RIO LARGO,AL
315530,RIO MANSO,MG
150616,RIO MARIA,PA
421500,RIO NEGRINHO,SC
500730,RIO NEGRO (MS),MS
412230,RIO NEGRO (PR),PR
315540,RIO NOVO,MG
320440,RIO NOVO DO SUL,ES
315550,RIO PARANAÍBA,MG
431570,RIO PARDO,RS
315560,RIO PARDO DE MINAS,MG
315570,RIO PIRACICABA,MG
315580,RIO POMBA,MG
315590,RIO PRETO,MG
130356,RIO PRETO DA EVA,AM
521878,RIO QUENTE,GO
292700,RIO REAL,BA
421505,RIO RUFINO,SC
171875,RIO SONO,TO
251290,RIO TINTO,PB
521880,RIO VERDE,GO
500740,RIO VERDE DE MATO GROSSO,MS
315600,RIO VERMELHO,MG
354420,RIOLÂNDIA,SP
431575,RIOZINHO,RS
421507,RIQUEZA,SC
315610,RITÁPOLIS,MG
354350,RIVERSUL,SP
431580,ROCA SALES,RS
500750,ROCHEDO,MS
315620,ROCHEDO DE MINAS,MG
421510,RODEIO,SC
431590,RODEIO BONITO,RS
315630,RODEIRO,MG
292710,RODELAS,BA
241100,RODOLFO FERNANDES,RN
120042,RODRIGUES ALVES,AC
431595,ROLADOR,RS
412240,ROLÂNDIA,PR
431600,ROLANTE,RS
110028,ROLIM DE MOURA,RO
315640,ROMARIA,MG
421520,ROMELÂNDIA,SC
412250,RONCADOR,PR
431610,RONDA ALTA,RS
431620,RONDINHA,RS
510757,RONDOLÂNDIA,MT
412260,RONDON,PR
150618,RONDON DO PARÁ,PA
510760,RONDONÓPOLIS,MT
431630,ROQUE GONZALES,RS
140047,RORAINÓPOLIS,RR
354425,ROSANA,SP
210960,ROSÁRIO,MA
315645,ROSÁRIO DA LIMEIRA,MG
280610,ROSÁRIO DO CATETE,SE
412265,ROSÁRIO DO IVAÍ,PR
431640,ROSÁRIO DO SUL,RS
510770,ROSÁRIO OESTE,MT
354430,ROSEIRA,SP
270780,ROTEIRO,AL
315650,RUBELITA,MG
354440,RUBIÁCEA,SP
521890,RUBIATABA,GO
315660,RUBIM,MG
354450,RUBINÉIA,SP
150619,RURÓPOLIS,PA
231180,RUSSAS,CE
292720,RUY BARBOSA (BA),BA
241110,RUY BARBOSA (RN),RN
315670,SABARÁ,MG
412270,SABÁUDIA,PR
354460,SABINO,SP
315680,SABINÓPOLIS,MG
231190,SABOEIRO,CE
315690,SACRAMENTO,MG
431642,SAGRADA FAMÍLIA,RS
354470,SAGRES,SP
261200,SAIRÉ,PE
431643,SALDANHA MARINHO,RS
354480,SALES,SP
354490,SALES OLIVEIRA,SP
354500,SALESÓPOLIS,SP
421530,SALETE,SC
251300,SALGADINHO (PB),PB
261210,SALGADINHO (PE),PE
280620,SALGADO,SE
251310,SALGADO DE SÃO FÉLIX,PB
412280,SALGADO FILHO,PR
261220,SALGUEIRO,PE
315700,SALINAS,MG
292730,SALINAS DA MARGARIDA,BA
150620,SALINÓPOLIS,PA
231195,SALITRE,CE
354510,SALMOURÃO,SP
261230,SALOÁ,PE
421535,SALTINHO (SC),SC
354515,SALTINHO (SP),SP
354520,SALTO,SP
315710,SALTO DA DIVISA,MG
354530,SALTO DE PIRAPORA,SP
510775,SALTO DO CÉU,MT
412290,SALTO DO ITARARÉ,PR
431645,SALTO DO JACUÍ,RS
412300,SALTO DO LONTRA,PR
354540,SALTO GRANDE,SP
421540,SALTO VELOSO,SC
292740,SALVADOR,BA
431647,SALVADOR DAS MISSÕES,RS
431650,SALVADOR DO SUL,RS
150630,SALVATERRA,PA
210970,SAMBAÍBA,MA
171880,SAMPAIO,TO
431660,SANANDUVA,RS
521900,SANCLERLÂNDIA,GO
171884,SANDOLÂNDIA,TO
354550,SANDOVALINA,SP
421545,SANGÃO,SC
261240,SANHARÓ,PE
431710,SANT'ANA DO LIVRAMENTO,RS
354560,SANTA ADÉLIA,SP
354570,SANTA ALBERTINA,SP
412310,SANTA AMÉLIA,PR
292750,SANTA BÁRBARA (BA),BA
315720,SANTA BÁRBARA (MG),MG
354580,SANTA BÁRBARA D'OESTE,SP
521910,SANTA BÁRBARA DE GOIÁS,GO
315725,SANTA BÁRBARA DO LESTE,MG
315727,SANTA BÁRBARA DO MONTE VERDE,MG
150635,SANTA BÁRBARA DO PARÁ,PA
431670,SANTA BÁRBARA DO SUL,RS
315730,SANTA BÁRBARA DO TUGÚRIO,MG
354600,SANTA BRANCA,SP
292760,SANTA BRÍGIDA,BA
510724,SANTA CARMEM,MT
251315,SANTA CECÍLIA (PB),PB
421550,SANTA CECÍLIA (SC),SC
412320,SANTA CECÍLIA DO PAVÃO,PR
431673,SANTA CECÍLIA DO SUL,RS
354610,SANTA CLARA D'OESTE,SP
431675,SANTA CLARA DO SUL,RS
251320,SANTA CRUZ (PB),PB
261245,SANTA CRUZ (PE),PE
241120,SANTA CRUZ (RN),RN
292770,SANTA CRUZ CABRÁLIA,BA
261247,SANTA CRUZ DA BAIXA VERDE,PE
354620,SANTA CRUZ DA CONCEIÇÃO,SP
354625,SANTA CRUZ DA ESPERANÇA,SP
292780,SANTA CRUZ DA VITÓRIA,BA
354630,SANTA CRUZ DAS PALMEIRAS,SP
521920,SANTA CRUZ DE GOIÁS,GO
315733,SANTA CRUZ DE MINAS,MG
412330,SANTA CRUZ DE MONTE CASTELO,PR
315737,SANTA CRUZ DE SALINAS,MG
150640,SANTA CRUZ DO ARARI,PA
261250,SANTA CRUZ DO CAPIBARIBE,PE
315740,SANTA CRUZ DO ESCALVADO,MG
220910,SANTA CRUZ DO PIAUÍ,PI
354640,SANTA CRUZ DO RIO PARDO,SP
431680,SANTA CRUZ DO SUL,RS
510774,SANTA CRUZ DO XINGU,MT
220915,SANTA CRUZ DOS MILAGRES,PI
315750,SANTA EFIGÊNIA DE MINAS,MG
354650,SANTA ERNESTINA,SP
412340,SANTA FÉ,PR
521925,SANTA FÉ DE GOIÁS,GO
315760,SANTA FÉ DE MINAS,MG
171886,SANTA FÉ DO ARAGUAIA,TO
354660,SANTA FÉ DO SUL,SP
261255,SANTA FILOMENA (PE),PE
220920,SANTA FILOMENA (PI),PI
210975,SANTA FILOMENA DO MARANHÃO,MA
354670,SANTA GERTRUDES,SP
210980,SANTA HELENA (MA),MA
251330,SANTA HELENA (PB),PB
412350,SANTA HELENA (PR),PR
421555,SANTA HELENA (SC),SC
521930,SANTA HELENA DE GOIÁS,GO
315765,SANTA HELENA DE MINAS,MG
292790,SANTA INÊS (BA),BA
210990,SANTA INÊS (MA),MA
251335,SANTA INÊS (PB),PB
412360,SANTA INÊS (PR),PR
521935,SANTA ISABEL (GO),GO
354680,SANTA ISABEL (SP),SP
412370,SANTA ISABEL DO IVAÍ,PR
130360,SANTA ISABEL DO RIO NEGRO,AM
412380,SANTA IZABEL DO OESTE,PR
150650,SANTA IZABEL DO PARÁ,PA
315770,SANTA JULIANA,MG
320450,SANTA LEOPOLDINA,ES
412382,SANTA LÚCIA (PR),PR
354690,SANTA LÚCIA (SP),SP
220930,SANTA LUZ,PI
292805,SANTA LUZIA (BA),BA
211000,SANTA LUZIA (MA),MA
315780,SANTA LUZIA (MG),MG
251340,SANTA LUZIA (PB),PB
110029,SANTA LUZIA D'OESTE,RO
280630,SANTA LUZIA DO ITANHY,SE
270790,SANTA LUZIA DO NORTE,AL
150655,SANTA LUZIA DO PARÁ,PA
211003,SANTA LUZIA DO PARUÁ,MA
315790,SANTA MARGARIDA,MG
431697,SANTA MARGARIDA DO SUL,RS
240933,SANTA MARIA (RN),RN
431690,SANTA MARIA (RS),RS
261260,SANTA MARIA DA BOA VISTA,PE
354700,SANTA MARIA DA SERRA,SP
292810,SANTA MARIA DA VITÓRIA,BA
150658,SANTA MARIA DAS BARREIRAS,PA
315800,SANTA MARIA DE ITABIRA,MG
320455,SANTA MARIA DE JETIBÁ,ES
261270,SANTA MARIA DO CAMBUCÁ,PE
431695,SANTA MARIA DO HERVAL,RS
412385,SANTA MARIA DO OESTE,PR
150660,SANTA MARIA DO PARÁ,PA
315810,SANTA MARIA DO SALTO,MG
315820,SANTA MARIA DO SUAÇUÍ,MG
171888,SANTA MARIA DO TOCANTINS,TO
330460,SANTA MARIA MADALENA,RJ
412390,SANTA MARIANA,PR
354710,SANTA MERCEDES,SP
412395,SANTA MÔNICA,PR
231220,SANTA QUITÉRIA,CE
211010,SANTA QUITÉRIA DO MARANHÃO,MA
211020,SANTA RITA (MA),MA
251370,SANTA RITA (PB),PB
354740,SANTA RITA D'OESTE,SP
315920,SANTA RITA DE CALDAS,MG
292840,SANTA RITA DE CÁSSIA,BA
315940,SANTA RITA DE IBITIPOCA,MG
315930,SANTA RITA DE JACUTINGA,MG
315935,SANTA RITA DE MINAS,MG
521940,SANTA RITA DO ARAGUAIA,GO
315950,SANTA RITA DO ITUETO,MG
521945,SANTA RITA DO NOVO DESTINO,GO
500755,SANTA RITA DO PARDO,MS
354750,SANTA RITA DO PASSA QUATRO,SP
315960,SANTA RITA DO SAPUCAÍ,MG
171889,SANTA RITA DO TOCANTINS,TO
510776,SANTA RITA DO TRIVELATO,MT
431720,SANTA ROSA,RS
315970,SANTA ROSA DA SERRA,MG
521950,SANTA ROSA DE GOIÁS,GO
421560,SANTA ROSA DE LIMA (SC),SC
280650,SANTA ROSA DE LIMA (SE),SE
354760,SANTA ROSA DE VITERBO,SP
220937,SANTA ROSA DO PIAUÍ,PI
120043,SANTA ROSA DO PURUS,AC
421565,SANTA ROSA DO SUL,SC
171890,SANTA ROSA DO TOCANTINS,TO
354765,SANTA SALETE,SP
320460,SANTA TERESA,ES
251380,SANTA TERESINHA,PB
431725,SANTA TEREZA,RS
521960,SANTA TEREZA DE GOIÁS,GO
412402,SANTA TEREZA DO OESTE,PR
171900,SANTA TEREZA DO TOCANTINS,TO
292850,SANTA TEREZINHA (BA),BA
510777,SANTA TEREZINHA (MT),MT
261280,SANTA TEREZINHA (PE),PE
421567,SANTA TEREZINHA (SC),SC
521970,SANTA TEREZINHA DE GOIÁS,GO
412405,SANTA TEREZINHA DE ITAIPU,PR
421568,SANTA TEREZINHA DO PROGRESSO,SC
172000,SANTA TEREZINHA DO TOCANTINS,TO
315980,SANTA VITÓRIA,MG
431730,SANTA VITÓRIA DO PALMAR,RS
292800,SANTALUZ,BA
160060,SANTANA (AP),AP
292820,SANTANA (BA),BA
431700,SANTANA DA BOA VISTA,RS
354720,SANTANA DA PONTE PENSA,SP
315830,SANTANA DA VARGEM,MG
315840,SANTANA DE CATAGUASES,MG
251350,SANTANA DE MANGUEIRA,PB
354730,SANTANA DE PARNAÍBA,SP
315850,SANTANA DE PIRAPAMA,MG
231200,SANTANA DO ACARAÚ,CE
150670,SANTANA DO ARAGUAIA,PA
231210,SANTANA DO CARIRI,CE
315860,SANTANA DO DESERTO,MG
315870,SANTANA DO GARAMBÉU,MG
270800,SANTANA DO IPANEMA,AL
412400,SANTANA DO ITARARÉ,PR
315880,SANTANA DO JACARÉ,MG
315890,SANTANA DO MANHUAÇU,MG
211023,SANTANA DO MARANHÃO,MA
241140,SANTANA DO MATOS,RN
270810,SANTANA DO MUNDAÚ,AL
315895,SANTANA DO PARAÍSO,MG
220935,SANTANA DO PIAUÍ,PI
315900,SANTANA DO RIACHO,MG
280640,SANTANA DO SÃO FRANCISCO,SE
241142,SANTANA DO SERIDÓ,RN
251360,SANTANA DOS GARROTES,PB
315910,SANTANA DOS MONTES,MG
292830,SANTANÓPOLIS,BA
150680,SANTARÉM,PA
150690,SANTARÉM NOVO,PA
431740,SANTIAGO,RS
421569,SANTIAGO DO SUL,SC
510726,SANTO AFONSO,MT
292860,SANTO AMARO,BA
421570,SANTO AMARO DA IMPERATRIZ,SC
280660,SANTO AMARO DAS BROTAS,SE
211027,SANTO AMARO DO MARANHÃO,MA
354770,SANTO ANASTÁCIO,SP
251385,SANTO ANDRÉ (PB),PB
354780,SANTO ANDRÉ (SP),SP
431750,SANTO ÂNGELO,RS
241150,SANTO ANTÔNIO,RN
354790,SANTO ANTÔNIO DA ALEGRIA,SP
521971,SANTO ANTÔNIO DA BARRA,GO
431760,SANTO ANTÔNIO DA PATRULHA,RS
412410,SANTO ANTÔNIO DA PLATINA,PR
431770,SANTO ANTÔNIO DAS MISSÕES,RS
521973,SANTO ANTÔNIO DE GOIÁS,GO
292870,SANTO ANTÔNIO DE JESUS,BA
220940,SANTO ANTÔNIO DE LISBOA,PI
330470,SANTO ANTÔNIO DE PÁDUA,RJ
354800,SANTO ANTÔNIO DE POSSE,SP
315990,SANTO ANTÔNIO DO AMPARO,MG
354805,SANTO ANTÔNIO DO ARACANGUÁ,SP
316000,SANTO ANTÔNIO DO AVENTUREIRO,MG
412420,SANTO ANTÔNIO DO CAIUÁ,PR
521975,SANTO ANTÔNIO DO DESCOBERTO,GO
316010,SANTO ANTÔNIO DO GRAMA,MG
130370,SANTO ANTÔNIO DO IÇÁ,AM
316020,SANTO ANTÔNIO DO ITAMBÉ,MG
316030,SANTO ANTÔNIO DO JACINTO,MG
354810,SANTO ANTÔNIO DO JARDIM,SP
510779,SANTO ANTÔNIO DO LESTE,MT
510780,SANTO ANTÔNIO DO LEVERGER,MT
316040,SANTO ANTÔNIO DO MONTE,MG
431755,SANTO ANTÔNIO DO PALMA,RS
412430,SANTO ANTÔNIO DO PARAÍSO,PR
354820,SANTO ANTÔNIO DO PINHAL,SP
431775,SANTO ANTÔNIO DO PLANALTO,RS
316045,SANTO ANTÔNIO DO RETIRO,MG
316050,SANTO ANTÔNIO DO RIO ABAIXO,MG
412440,SANTO ANTÔNIO DO SUDOESTE,PR
150700,SANTO ANTÔNIO DO TAUÁ,PA
211030,SANTO ANTÔNIO DOS LOPES,MA
220945,SANTO ANTÔNIO DOS MILAGRES,PI
431780,SANTO AUGUSTO,RS
431790,SANTO CRISTO,RS
292880,SANTO ESTÊVÃO,BA
354830,SANTO EXPEDITO,SP
431795,SANTO EXPEDITO DO SUL,RS
316060,SANTO HIPÓLITO,MG
412450,SANTO INÁCIO,PR
220950,SANTO INÁCIO DO PIAUÍ,PI
354840,SANTÓPOLIS DO AGUAPEÍ,SP
354850,SANTOS,SP
316070,SANTOS DUMONT,MG
231230,SÃO BENEDITO,CE
211040,SÃO BENEDITO DO RIO PRETO,MA
261290,SÃO BENEDITO DO SUL,PE
251392,SÃO BENTINHO,PB
211050,SÃO BENTO (MA),MA
251390,SÃO BENTO (PB),PB
316080,SÃO BENTO ABADE,MG
241160,SÃO BENTO DO NORTE,RN
354860,SÃO BENTO DO SAPUCAÍ,SP
421580,SÃO BENTO DO SUL,SC
172010,SÃO BENTO DO TOCANTINS,TO
241170,SÃO BENTO DO TRAIRÍ,RN
261300,SÃO BENTO DO UNA,PE
421575,SÃO BERNARDINO,SC
211060,SÃO BERNARDO,MA
354870,SÃO BERNARDO DO CAMPO,SP
421590,SÃO BONIFÁCIO,SC
431800,SÃO BORJA,RS
270820,SÃO BRÁS,AL
316090,SÃO BRÁS DO SUAÇUÍ,MG
220955,SÃO BRAZ DO PIAUÍ,PI
150710,SÃO CAETANO DE ODIVELAS,PA
354880,SÃO CAETANO DO SUL,SP
261310,SÃO CAITANO,PE
421600,SÃO CARLOS (SC),SC
354890,SÃO CARLOS (SP),SP
412460,SÃO CARLOS DO IVAÍ,PR
280670,SÃO CRISTÓVÃO,SE
421605,SÃO CRISTÓVÃO DO SUL,SC
292890,SÃO DESIDÉRIO,BA
292895,SÃO DOMINGOS (BA),BA
521980,SÃO DOMINGOS (GO),GO
251396,SÃO DOMINGOS (PB),PB
421610,SÃO DOMINGOS (SC),SC
280680,SÃO DOMINGOS (SE),SE
316095,SÃO DOMINGOS DAS DORES,MG
150715,SÃO DOMINGOS DO ARAGUAIA,PA
211065,SÃO DOMINGOS DO AZEITÃO,MA
150720,SÃO DOMINGOS DO CAPIM,PA
251394,SÃO DOMINGOS DO CARIRI,PB
211070,SÃO DOMINGOS DO MARANHÃO,MA
320465,SÃO DOMINGOS DO NORTE,ES
316100,SÃO DOMINGOS DO PRATA,MG
431805,SÃO DOMINGOS DO SUL,RS
292910,SÃO FELIPE,BA
110148,SÃO FELIPE D'OESTE,RO
292900,SÃO FÉLIX,BA
211080,SÃO FÉLIX DE BALSAS,MA
316105,SÃO FÉLIX DE MINAS,MG
510785,SÃO FÉLIX DO ARAGUAIA,MT
292905,SÃO FÉLIX DO CORIBE,BA
220960,SÃO FÉLIX DO PIAUÍ,PI
172015,SÃO FÉLIX DO TOCANTINS,TO
150730,SÃO FÉLIX DO XINGU,PA
241180,SÃO FERNANDO,RN
330480,SÃO FIDÉLIS,RJ
316110,SÃO FRANCISCO (MG),MG
251398,SÃO FRANCISCO (PB),PB
280690,SÃO FRANCISCO (SE),SE
354900,SÃO FRANCISCO (SP),SP
431810,SÃO FRANCISCO DE ASSIS,RS
220965,SÃO FRANCISCO DE ASSIS DO PIAUÍ,PI
521990,SÃO FRANCISCO DE GOIÁS,GO
330475,SÃO FRANCISCO DE ITABAPOANA,RJ
316120,SÃO FRANCISCO DE PAULA (MG),MG
431820,SÃO FRANCISCO DE PAULA (RS),RS
316130,SÃO FRANCISCO DE SALES,MG
211085,SÃO FRANCISCO DO BREJÃO,MA
292920,SÃO FRANCISCO DO CONDE,BA
316140,SÃO FRANCISCO DO GLÓRIA,MG
110149,SÃO FRANCISCO DO GUAPORÉ,RO
211090,SÃO FRANCISCO DO MARANHÃO,MA
241190,SÃO FRANCISCO DO OESTE,RN
150740,SÃO FRANCISCO DO PARÁ,PA
220970,SÃO FRANCISCO DO PIAUÍ,PI
421620,SÃO FRANCISCO DO SUL,SC
292925,SÃO GABRIEL (BA),BA
431830,SÃO GABRIEL (RS),RS
130380,SÃO GABRIEL DA CACHOEIRA,AM
320470,SÃO GABRIEL DA PALHA,ES
500769,SÃO GABRIEL DO OESTE,MS
316150,SÃO GERALDO,MG
316160,SÃO GERALDO DA PIEDADE,MG
150745,SÃO GERALDO DO ARAGUAIA,PA
316165,SÃO GERALDO DO BAIXIO,MG
330490,SÃO GONÇALO,RJ
316170,SÃO GONÇALO DO ABAETÉ,MG
231240,SÃO GONÇALO DO AMARANTE (CE),CE
241200,SÃO GONÇALO DO AMARANTE (RN),RN
220975,SÃO GONÇALO DO GURGUÉIA,PI
316180,SÃO GONÇALO DO PARÁ,MG
220980,SÃO GONÇALO DO PIAUÍ,PI
316190,SÃO GONÇALO DO RIO ABAIXO,MG
312550,SÃO GONÇALO DO RIO PRETO,MG
316200,SÃO GONÇALO DO SAPUCAÍ,MG
292930,SÃO GONÇALO DOS CAMPOS,BA
316210,SÃO GOTARDO,MG
431840,SÃO JERÔNIMO,RS
412470,SÃO JERÔNIMO DA SERRA,PR
261320,SÃO JOÃO (PE),PE
412480,SÃO JOÃO (PR),PR
211100,SÃO JOÃO BATISTA (MA),MA
421630,SÃO JOÃO BATISTA (SC),SC
316220,SÃO JOÃO BATISTA DO GLÓRIA,MG
522000,SÃO JOÃO D'ALIANÇA,GO
140050,SÃO JOÃO DA BALIZA,RR
330500,SÃO JOÃO DA BARRA,RJ
354910,SÃO JOÃO DA BOA VISTA,SP
220985,SÃO JOÃO DA CANABRAVA,PI
220987,SÃO JOÃO DA FRONTEIRA,PI
316225,SÃO JOÃO DA LAGOA,MG
316230,SÃO JOÃO DA MATA,MG
522005,SÃO JOÃO DA PARAÚNA,GO
150746,SÃO JOÃO DA PONTA,PA
316240,SÃO JOÃO DA PONTE,MG
220990,SÃO JOÃO DA SERRA,PI
431842,SÃO JOÃO DA URTIGA,RS
220995,SÃO JOÃO DA VARJOTA,PI
354920,SÃO JOÃO DAS DUAS PONTES,SP
316245,SÃO JOÃO DAS MISSÕES,MG
354925,SÃO JOÃO DE IRACEMA,SP
330510,SÃO JOÃO DE MERITI,RJ
150747,SÃO JOÃO DE PIRABAS,PA
316250,SÃO JOÃO DEL REI,MG
150750,SÃO JOÃO DO ARAGUAIA,PA
220997,SÃO JOÃO DO ARRAIAL,PI
412490,SÃO JOÃO DO CAIUÁ,PR
251400,SÃO JOÃO DO CARIRI,PB
211102,SÃO JOÃO DO CARÚ,MA
421635,SÃO JOÃO DO ITAPERIÚ,SC
412500,SÃO JOÃO DO IVAÍ,PR
231250,SÃO JOÃO DO JAGUARIBE,CE
316255,SÃO JOÃO DO MANHUAÇU,MG
316257,SÃO JOÃO DO MANTENINHA,MG
421625,SÃO JOÃO DO OESTE,SC
316260,SÃO JOÃO DO ORIENTE,MG
316265,SÃO JOÃO DO PACUÍ,MG
211105,SÃO JOÃO DO PARAÍSO (MA),MA
316270,SÃO JOÃO DO PARAÍSO (MG),MG
354930,SÃO JOÃO DO PAU D'ALHO,SP
221000,SÃO JOÃO DO PIAUÍ,PI
431843,SÃO JOÃO DO POLÊSINE,RS
250070,SÃO JOÃO DO RIO DO PEIXE,PB
241210,SÃO JOÃO DO SABUGI,RN
211107,SÃO JOÃO DO SOTER,MA
421640,SÃO JOÃO DO SUL,SC
251410,SÃO JOÃO DO TIGRE,PB
412510,SÃO JOÃO DO TRIUNFO,PR
211110,SÃO JOÃO DOS PATOS,MA
316280,SÃO JOÃO EVANGELISTA,MG
316290,SÃO JOÃO NEPOMUCENO,MG
421650,SÃO JOAQUIM,SC
354940,SÃO JOAQUIM DA BARRA,SP
316292,SÃO JOAQUIM DE BICAS,MG
261330,SÃO JOAQUIM DO MONTE,PE
431844,SÃO JORGE,RS
412520,SÃO JORGE D'OESTE,PR
412530,SÃO JORGE DO IVAÍ,PR
412535,SÃO JORGE DO PATROCÍNIO,PR
421660,SÃO JOSÉ,SC
316294,SÃO JOSÉ DA BARRA,MG
354950,SÃO JOSÉ DA BELA VISTA,SP
412540,SÃO JOSÉ DA BOA VISTA,PR
261340,SÃO JOSÉ DA COROA GRANDE,PE
251420,SÃO JOSÉ DA LAGOA TAPADA,PB
270830,SÃO JOSÉ DA LAJE,AL
316295,SÃO JOSÉ DA LAPA,MG
316300,SÃO JOSÉ DA SAFIRA,MG
270840,SÃO JOSÉ DA TAPERA,AL
316310,SÃO JOSÉ DA VARGINHA,MG
292935,SÃO JOSÉ DA VITÓRIA,BA
431845,SÃO JOSÉ DAS MISSÕES,RS
412545,SÃO JOSÉ DAS PALMEIRAS,PR
251430,SÃO JOSÉ DE CAIANA,PB
251440,SÃO JOSÉ DE ESPINHARAS,PB
241220,SÃO JOSÉ DE MIPIBU,RN
251450,SÃO JOSÉ DE PIRANHAS,PB
251455,SÃO JOSÉ DE PRINCESA,PB
211120,SÃO JOSÉ DE RIBAMAR,MA
330513,SÃO JOSÉ DE UBÁ,RJ
316320,SÃO JOSÉ DO ALEGRE,MG
354960,SÃO JOSÉ DO BARREIRO,SP
261350,SÃO JOSÉ DO BELMONTE,PE
251460,SÃO JOSÉ DO BONFIM,PB
251465,SÃO JOSÉ DO BREJO DO CRUZ,PB
320480,SÃO JOSÉ DO CALÇADO,ES
241230,SÃO JOSÉ DO CAMPESTRE,RN
421670,SÃO JOSÉ DO CEDRO,SC
421680,SÃO JOSÉ DO CERRITO,SC
316330,SÃO JOSÉ DO DIVINO (MG),MG
221005,SÃO JOSÉ DO DIVINO (PI),PI
261360,SÃO JOSÉ DO EGITO,PE
316340,SÃO JOSÉ DO GOIABAL,MG
431846,SÃO JOSÉ DO HERVAL,RS
431848,SÃO JOSÉ DO HORTÊNCIO,RS
431849,SÃO JOSÉ DO INHACORÁ,RS
292937,SÃO JOSÉ DO JACUÍPE,BA
316350,SÃO JOSÉ DO JACURI,MG
316360,SÃO JOSÉ DO MANTIMENTO,MG
431850,SÃO JOSÉ DO NORTE,RS
431860,SÃO JOSÉ DO OURO,RS
221010,SÃO JOSÉ DO PEIXE,PI
221020,SÃO JOSÉ DO PIAUÍ,PI
510729,SÃO JOSÉ DO POVO,MT
510730,SÃO JOSÉ DO RIO CLARO,MT
354970,SÃO JOSÉ DO RIO PARDO,SP
354980,SÃO JOSÉ DO RIO PRETO,SP
251470,SÃO JOSÉ DO SABUGI,PB
241240,SÃO JOSÉ DO SERIDÓ,RN
431861,SÃO JOSÉ DO SUL,RS
330515,SÃO JOSÉ DO VALE DO RIO PRETO,RJ
510735,SÃO JOSÉ DO XINGU,MT
431862,SÃO JOSÉ DOS AUSENTES,RS
211125,SÃO JOSÉ DOS BASÍLIOS,MA
354990,SÃO JOSÉ DOS CAMPOS,SP
251480,SÃO JOSÉ DOS CORDEIROS,PB
412550,SÃO JOSÉ DOS PINHAIS,PR
510710,SÃO JOSÉ DOS QUATRO MARCOS,MT
251445,SÃO JOSÉ DOS RAMOS,PB
221030,SÃO JULIÃO,PI
431870,SÃO LEOPOLDO,RS
316370,SÃO LOURENÇO,MG
261370,SÃO LOURENÇO DA MATA,PE
354995,SÃO LOURENÇO DA SERRA,SP
421690,SÃO LOURENÇO DO OESTE,SC
221035,SÃO LOURENÇO DO PIAUÍ,PI
431880,SÃO LOURENÇO DO SUL,RS
421700,SÃO LUDGERO,SC
211130,SÃO LUÍS,MA
522010,SÃO LUÍS DE MONTES BELOS,GO
231260,SÃO LUÍS DO CURU,CE
221037,SÃO LUIS DO PIAUÍ,PI
270850,SÃO LUÍS DO QUITUNDE,AL
211140,SÃO LUÍS GONZAGA DO MARANHÃO,MA
140060,SÃO LUIZ,RR
522015,SÃO LUIZ DO NORTE,GO
355000,SÃO LUIZ DO PARAITINGA,SP
431890,SÃO LUIZ GONZAGA,RS
251490,SÃO MAMEDE,PB
412555,SÃO MANOEL DO PARANÁ,PR
355010,SÃO MANUEL,SP
431900,SÃO MARCOS,RS
431910,SÃO MARTINHO (RS),RS
421710,SÃO MARTINHO (SC),SC
431912,SÃO MARTINHO DA SERRA,RS
320490,SÃO MATEUS,ES
211150,SÃO MATEUS DO MARANHÃO,MA
412560,SÃO MATEUS DO SUL,PR
241250,SÃO MIGUEL,RN
355020,SÃO MIGUEL ARCANJO,SP
221038,SÃO MIGUEL DA BAIXA GRANDE,PI
421715,SÃO MIGUEL DA BOA VISTA,SC
292940,SÃO MIGUEL DAS MATAS,BA
431915,SÃO MIGUEL DAS MISSÕES,RS
251500,SÃO MIGUEL DE TAIPU,PB
280700,SÃO MIGUEL DO ALEIXO,SE
316380,SÃO MIGUEL DO ANTA,MG
522020,SÃO MIGUEL DO ARAGUAIA,GO
221039,SÃO MIGUEL DO FIDALGO,PI
241255,SÃO MIGUEL DO GOSTOSO,RN
150760,SÃO MIGUEL DO GUAMÁ,PA
110032,SÃO MIGUEL DO GUAPORÉ,RO
412570,SÃO MIGUEL DO IGUAÇU,PR
421720,SÃO MIGUEL DO OESTE,SC
522026,SÃO MIGUEL DO PASSA QUATRO,GO
221040,SÃO MIGUEL DO TAPUIO,PI
172020,SÃO MIGUEL DO TOCANTINS,TO
270860,SÃO MIGUEL DOS CAMPOS,AL
270870,SÃO MIGUEL DOS MILAGRES,AL
431920,SÃO NICOLAU,RS
522028,SÃO PATRÍCIO,GO
355030,SÃO PAULO,SP
431930,SÃO PAULO DAS MISSÕES,RS
